id,name,active,category,description,net,gross,weight,available
52441,"Uchwyt samochodowy Spigen Kuel QS24 magnetyczny do slotu CD, czarny",1,Uchwyt samochodowy do telefonu,"Spigen Kuel QS24 CD Slot Car Mount UniwersalnyMontaż do slotu CD o wysokości szczeliny między 4-10mm Magnetyczny uchwyt samochodowy Uniwersalny uchwyt samochodowy marki Spigen z serii Kuel, który pozwala na montaż w slocie płyt CD o wysokości wejścia między 4 a 10 mm. Kompatybilny z wszelkimi smartfonami, dzięki magnetycznemu mocowaniu za pomocą dołączonych blaszek, ktore można nakleić na telefonie lub jego pokrowcu, co jest zdecydowanie lepszą opcją w przypadku smartfonów wyposażonych w bezprzewodowe ładowanie. *Przedmiotem sprzedaży jest uchwyt z blaszkami i osłonkami, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu jego funkcjonalności. Kolor producenta: Black Magnesy neodymowe 4 silne magnesy neodymowe oferują wyjątkową stabilność oraz solidną przyczepność urządzenia podczas jazdy. Dzięki temu zamontujesz jak i zdejmiesz swój smartfon z uchwytu jednym, prostym ruchem. Dla większości smartfonów Szeroka kompatybilność czyni ten uchwyt niezwykle uniwersalnym - dzięki magnetycznemu mocowaniu z zestawem blaszek kazdy telefon będzie współpracował z tym uchwytem. Wystarczy nakleić blaszkę na etui lub telefon i gotowe. Należy pamiętać, że: w przypadku smartfonów ładowanych bezprzewodowo zaleca się naklejenie blaszki na pokrowiec telefonu, nie na sam telefon w przypadku naklejania blaszki na telefon zaleca się naklejenie jej na dołączoną do zestawu folię ochronną o dopasowanym kształcie do blaszki, która ochroni plecki telefonu od warstwy klejącej 3M i ułatwia ewentualny demontaż blaszki w opakowaniu załączono do wyboru 2 blaszki o różnych kształtach z zestawem folii zabezpieczających: prostokątnym oraz okrągłym Montaż w slocie płyt CD o szczelinie 4-10mm Uchwyt przeznaczony jest do montażu w slocie odtwarzacza płyt CD o wysokości szczeliny między 4 a 10 mm. Ten rodzaj instalacji zajmuje bardzo niewielką przestrzeń, nie wpływa na widoczność w trakcie jazdy i nie blokuje nawiewów. Uchwyt jest łatwy w obsłudze i dobrze komponuje się z wnętrzem samochodu. Klasyczny czarny kolor doskonale pasuje do każdego pojazdu, a charakterystyczne akcenty o karbonowym wzorze dodają stylowego wyglądu. Uchwyt posiada przycisk blokady, który należy przytrzymać wciśnięty podczas wkładania uchwytu do slotu CD, a następnie go puścić, by uaktywnić blokadę i gotowe. Odpowiedni kąt widzenia Nowoczesna budowa zapewnia najwyższy komfort użytkowania i umożliwia swobodne dopasowanie ułożenia uchwytu do indywidulanych potrzeb. Ruchoma głowica 360 - pozwala na swobodny obrót i dobór orientacji urządzenia. Wygodna podróż Uchwyt dzięki swej minimalistycznej lecz funkcjonalnej budowie świetnie sprawdzi się w każdej podróży, czyniąc ją bardziej wygodną i przyjemną. Jego prosta obsługa z pewnością pozwoli Ci dostosować ułożenie smartfona odpowiednio do własnych potrzeb. Zawartość opakowania W pudełku znajdziesz: Uchwyt Spigen Kuel QS24 1x blaszka prostokątna 1x blaszka okrągła 1x folia zabezpieczająca prostokątna 1x folia zabezpieczająca okrągła Instrukcja obsługi",64.23,79,0.2,4
77172,"Uchwyt samochodowy na szybę / deskę rozdzielczą, iOttie Velox Mini Qi2 15W z ładowaniem indukcyjnym do MagSafe, czarny",1,Uchwyt samochodowy do telefonu,"Uchwyt samochodowy iOttie Velox Mini Qi2 15W Telefony wspierająca ładowanie bezprzewodowe Qi2Urządzenia z wbudowaną technologią MagSafe, lub wyposażone w etui z magnesami Mocne trzymanie, błyskawiczne ładowanie iOttie Velox Mini Qi2 to rewolucja w podróżowaniu z telefonem. Ten kompaktowy uchwyt samochodowy łączy w sobie potężne magnesy MagSafe i technologię Qi2, oferując stabilne mocowanie i superszybkie ładowanie bezprzewodowe do 15W. Koniec z plączącymi się kablami i nerwowym szukaniem gniazdka wystarczy dotknąć telefonem do uchwytu, a resztę zrobią magnesy. Idealne dopasowanie i błyskawiczne ładowanie w jednym! Sposób montażu: na szybę deskę rozdzielczą Kolor producenta: Black (czarny) Przedmiotem sprzedaży jest sam uchwyt iOttie Velox Mini Qi2, wbudowany kabel USB-C o długości 1.52m, podstawka do montażu na kokpicie, oraz ładowarka samochodowa 20W, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu funkcjonalności produktu. Montaż w mgnieniu oka Ten wszechstronny uchwyt oferuje elastyczność montażu, dopasowując się do Twoich preferencji. Wybierz dogodne miejsce szybę przednią lub deskę rozdzielczą i ciesz się stabilnym mocowaniem. Solidna przyssawka zapewnia trzymanie nawet na nierównych drogach, a regulowane ramię pozwala na optymalne ustawienie telefonu. Niezależnie od modelu Twojego samochodu, ten uchwyt zapewni Ci komfort i bezpieczeństwo. To idealne rozwiązanie dla kierowców, którzy cenią sobie swobodę i personalizację. Do zestawu została dołączona podstawka, która służy do montażu uchwytu na desce rozdzielczej. Jednak jeśli posiadasz w samochodzie skórę, lub nierówną powierzchnię, uchwyt samochodowy należy zamontować na szybie. Idealny kąt widzenia Dzięki wszechstronnemu przegubowi kulowemu, ustawiasz telefon pod idealnym kątem pionowo lub poziomo. Zapewnia to optymalną widoczność nawigacji i bezpieczną jazdę bez odrywania wzroku od drogi. Koniec z gimnastyką i szukaniem idealnej pozycji teraz wszystko masz pod kontrolą. To jak mieć osobistego asystenta na desce rozdzielczej! Chłodna głowa, szybkie ładowanie Wbudowany system wentylacji dba o optymalną temperaturę urządzenia podczas ładowania, zapobiegając przegrzewaniu. Teraz możesz cieszyć się szybkim, bezprzewodowym ładowaniem bez obaw o kondycję baterii. To innowacyjne rozwiązanie zapewnia stabilne i bezpieczne działanie w każdych warunkach. Specyfikacja: Wymiary: 14 x 6.5 x 7cm Waga: 169g Długość wbudowanego kabla USB-C: 1.52m Wejście: DC 5V3A, DC 9V-2.22A, DC 12V-1.67A Moc ładowania indukcyjnego: 15W 7.5W 5W Wspierana technologia Qi2 Wejście dołączonej ładowarki samochodowej do zestawu z portem USB-C: DC 12V 24A Wyjście dołączonej ładowarki samochodowej do zestawu z portem USB-C: DC 5V3A, DC 9V2A, DC 12V1.5A",283.74,349,0.2,10
77168,"Uchwyt samochodowy na kratkę nawiewu iOttie Velox Mini Qi2 15W z ładowaniem indukcyjnym do MagSafe, czarny",1,Uchwyt samochodowy do telefonu,"Uchwyt samochodowy iOttie Velox Mini Qi2 15W Telefony wspierająca ładowanie bezprzewodowe Qi2 Urządzenia z wbudowaną technologią MagSafe, lub wyposażone w etui z magnesami Mocne trzymanie, błyskawiczne ładowanie iOttie Velox Mini Qi2 to rewolucja w podróżowaniu z telefonem. Ten kompaktowy uchwyt samochodowy łączy w sobie potężne magnesy MagSafe i technologię Qi2, oferując stabilne mocowanie i superszybkie ładowanie bezprzewodowe do 15W. Koniec z plączącymi się kablami i nerwowym szukaniem gniazdka wystarczy dotknąć telefonem do uchwytu, a resztę zrobią magnesy. Idealne dopasowanie i błyskawiczne ładowanie w jednym! Sposób montażu: do kratki wentylacyjnej Kolor producenta: Black (czarny) Przedmiotem sprzedaży jest sam uchwyt iOttie Velox Mini Qi2, wbudowany kabel USB-C o długości 1.52m , oraz ładowarka samochodowa 20W, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu funkcjonalności produktu. Montaż w mgnieniu oka Zapomnij o skomplikowanych instalacjach! Ten uchwyt samochodowy montuje się banalnie prosto wystarczy wsunąć go na kratkę wentylacyjną. Silikonowe nakładki gwarantują pewny chwyt i chronią kratkę przed zarysowaniami. Gotowy do drogi w kilka sekund! Nie musisz się martwić o jego stabilność pozostanie na miejscu nawet na wyboistych drogach. Na poniższym zdjęciu znajdują się rodzaje kratek nawiewowych, z którymi uchwyt jest kompatybilny. Idealny kąt widzenia Dzięki wszechstronnemu przegubowi kulowemu, ustawiasz telefon pod idealnym kątem pionowo lub poziomo. Zapewnia to optymalną widoczność nawigacji i bezpieczną jazdę bez odrywania wzroku od drogi. Koniec z gimnastyką i szukaniem idealnej pozycji teraz wszystko masz pod kontrolą. To jak mieć osobistego asystenta na desce rozdzielczej! Chłodna głowa, szybkie ładowanie Wbudowany system wentylacji dba o optymalną temperaturę urządzenia podczas ładowania, zapobiegając przegrzewaniu. Teraz możesz cieszyć się szybkim, bezprzewodowym ładowaniem bez obaw o kondycję baterii. To innowacyjne rozwiązanie zapewnia stabilne i bezpieczne działanie w każdych warunkach. Specyfikacja: Wymiary: 5,98 x 5,87 x 5,87cm Waga: 91,5g Długość wbudowanego kabla USB-C: 1.52m Wejście: DC 5V3A, DC 9V-2.22A, DC 12V-1.67A Moc ładowania indukcyjnego: 15W 7.5W 5W Wspierana technologia Qi2 Wejście dołączonej ładowarki samochodowej do zestawu z portem USB-C: DC 12V 24A Wyjście dołączonej ładowarki samochodowej do zestawu z portem USB-C: DC 5V3A, DC 9V2A, DC 12V1.5A",243.09,299,0.2,5
49596,"Uchwyt samochodowy magnetyczny iOttie Velox Flush Mount do iPhone z MagSafe, czarny",1,Uchwyt samochodowy do telefonu,"Uchwyt iOttie Velox Magnetic Flush Mount MagSafe Dla serii Apple iPhone z MagSafe Etui z wbudowanym pierścieniem magnetycznym z funkcją MagSafe Ultrakompaktowy i niezwykle lekki Magnetyczny uchwyt samochodowy iOttie Velox Magnetic Flush Mount przeznaczony dla iPhoneów i etui kompatybilnych z technologią MagSafe. Uwaga! Uchwyt kompatybilny tylko z telefonami z serii iPhone 12, iPhone 13 i iPhone 14. Mocny chwyt magnetyczny - trzyma stabilnie urządzenie Smukły i elegancki profil Aluminiowa konstrukcja z wysokiej jakości silikonem W zestawie: uchwyt, instrukcja obsługi Kolor producenta: Black (czarny) Siła przyciągania magnetycznego Dzięki specjalnej konstrukcji z magnetycznym mocowaniem uchwyt umożliwia łatwe i bezpieczne przymocowanie Twojego iPhonea z technologią MagSafe oraz pokrowców i futerałów MagSafe. Dzięki temu nie musisz się martwić, że Twój telefon wypadnie nawet na najbardziej nierównych drogach. Instalacja w kratce wentylacyjnej Podstawka samoprzylepna uchwytu Velox to bardzo wygodne rozwiązanie, ponieważ nie wymaga ona dodatkowych narzędzi ani specjalnych umiejętności do zamocowania uchwytu w samochodzie. Samoprzylepna powierzchnia zapewnia mocne i solidne przymocowanie uchwytu do miejsca w samochodzie, gdzie użytkownik chce umieścić uchwyt. Znajdź idealny kąt widzenia! Dzięki trwałemu i mocnemu przegubowi kulowemu możesz łatwo obracać uchwyt z trybu poziomego na pionowy i szybko dostosować go do swoich potrzeb. Nawiguj lub prowadź rozmowy telefoniczne zawsze z optymalnym kątem widzenia!",80.49,99,0.2,0
31463,"Uchwyt samochodowy magnetyczny iOttie Velox do iPhone z MagSafe, granatowy",1,Uchwyt samochodowy do telefonu,"Uchwyt iOttie Velox Magnetic Car Mount Air Vent MagSafe Dla serii Apple iPhone z MagSafe Etui z wbudowanym pierścieniem magnetycznym z funkcją MagSafe Funkcjonalny, kompaktowy i lekki Magnetyczny uchwyt samochodowy iOttie Velox Magnetic Car Mount Air Vent przeznaczony dla iPhoneów i etui kompatybilnych z technologią MagSafe. Mocny chwyt magnetyczny - trzyma stabilnie urządzenie Smukły i elegancki profil Aluminiowa konstrukcja z wysokiej jakości silikonem Silikonowe widełki dla bezpiecznego montażu w kratce wentylacyjnej W zestawie: uchwyt, instrukcja obsługi (brak ładowarki i kabla) Kolor producenta: Granatowy Silne i stabilne trzymanie Możesz szybko i wygodnie korzystać z iOttie Velox. Umieść urządzenie na uchwycie i gotowe, dopasuje się na swoim miejscu, w idealnej linii. Stabilne i mocne trzymanie zapewniają silne magnesy, nawet na wyboistych drogach. Instalacja w kratce wentylacyjnej Uchwyt iOttie wyposażony jest w wysokiej jakości silikonowe zęby. Gwarantują one mocny chwyt w kratce wentylacyjnej bez większego wysiłku. Zaczepy pasują do każdego samochodu z płaskimi blaszkami wlotu powietrza. Regulowany kąt widzenia Trwały i mocny przegub kulowy obraca uchwyt Velox z trybu poziomego do pionowego. Szybko i prosto znajdź najwygodniejszy kąt widzenia. Bezpieczne rozwiązania Aluminiowa obudowa - kompaktowe body i wytrzymałość. Silikonowa powierzchnia - lepsza przyczepność. Mocny przegub kulowy - elastyczne i optymalne kąty widzenia. Silikonowe zęby - mocne trzymanie i łatwa instalacja.",137.4,169,0.2,9
11510,"Uchwyt zagłówkowy Baseus Backseat SUHZ-01, czarne",1,Uchwyt samochodowy do telefonu,"Uchwyt zagłówkowy Baseus Backseat Urządzenia o przekątnej od 4.7 do 12.9 Materiał najwyższej jakości Uchwyt zagłówkowy Backseat od marki Baseus wykonany z wysokiej jakości materiałów, został zaprojektowany z myślą o samochodowych wycieczkach rodzinnych. Składany uchwyt zajmuje mało miejsca, a dzięki wykorzystanym rozwiązaniom uchwyt wpasuje się w większość samochodów łapiąc w swoje ramiona większość dostępnych urządzeń na rynku. *Zestaw nie zawiera tabletu Silikonowe wykończenie Silikonowe warstwy znajdujące się w wewnętrznej części uchwytu zmniejszają ryzyko wypadnięcia urządzenia podczas jazdy na wyboistych drogach, a także niwelują możliwość porysowania się czy uszkodzenia boków i plecków urządzenia. Niezwykle uniwersalny W uchwyt Baseus Backseat włożysz urządzenia których przekątna mieści się w przedziale od 4.7(np. iPhone 87) do 12.9(np. iPad Pro 12.9), co czyni z niego niezwykle uniwersalny uchwyt. Ramiona chwytające za zagłówek rozkładają sie od 140mm do 180mm, dzięki czemu uchwyt da się zamontować w większych i mniejszych samochodach. Ruchoma głowica Ruchoma głowica, na której umieszczony zostaje uchwyt pozawala na swobodny obrót uchwytu o 360 stopni, co sprawia, że położenie swojego urządzenia możesz dostosować do swoich potrzeb co zwiększa komfort w trakcie użytkowania z uchwytu.",36.59,45,0.2,4
44808,"Uchwyt samochodowy z ładowaniem indukcyjnym 3mk Drive and Charge 15W, czarny",1,Uchwyt samochodowy do telefonu,"Uchwyt 3mk Drive and Charge Uniwersalny Jedź i ładuj Nie możesz pozwolić sobie na rozładowany telefon w trasie, dlatego producent 3mk przychodzi z propozycją funkcjonalnego uchwytu z funkcją ładowania indukcyjnego. Drive and Charge to gadżet, który spełni oczekiwania każdego kierowcy i posiadacza smartfona z ładowaniem bezprzewodowym. W zestawie znajduje się kabel USB-A USB-C. Kolor producenta: Black (czarny) Dla każdego coś dobrego Uchwyt jest uniwersalny i pasuje do każdego modelu telefonu. Mocne ramiona sprawiają, że smartfon jest zawsze bezpieczny. Dodatkowo miejsce docelowe uchwytu wybierasz sam! Może być to deska rozdzielcza, szyba, a dzięki klipsowi możesz zamontować uchwyt także w kratce nawiewu. Uchwyt wyposażony jest w ruchomą głowicę, która pozwala na ustawienie smartfona w wygodnej dla Ciebie pozycji. Komu w drogę, temu uchwyt z ładowaniem indukcyjnym! Drive and Charge zapewnia stałe doprowadzanie energii do smartfona o mocy do 15W, dzięki czemu możesz śmiało włączyć nawigację i nie martwić się o deficyt energii czy zbędne kable od ładowarki, które wiją się wokół kierownicy samochodu jak węże. A co ważniejsze, panel ładujący posiada system chłodzenia, dzięki któremu telefon nie nagrzewa się, bateria jest zawsze pełna, a Ty gotowy do drogi. Nic, tylko jechać... To moje miejsce! Ten elegancki kompan podróży nie narzeka na swoje miejsce w samochodzie. Przyssawka wielokrotnego użytku pozwala na częstą zmianę położenia uchwytu, a materiał, z którego jest zrobiona nie traci właściwości przylegających.",113.01,139,0.2,7
53111,"Uchwyt samochodowy Tech-Protect MM15W-V1 Magnetic Magsafe Vent Car Mount Wireless Charger 15W, czarny ",1,Uchwyt samochodowy do telefonu,"Uchwyt Tech-Protect MM15-V1 Magnetic Magsafe Vent Car Mount Wireless Charger 15W Uniwersalny na kratkę nawiewu Komu w drogę, temu uchwyt samochodowy Uchwyt samochodowy MM15W-V1 od Tech-Protect montowany na dowolnej kratce nawiewu, to niezawodny gadżet, który poradzi sobie w każdych warunkach. Posiada solidne ramię i głowicę obrotową 360, dzięki którym dopasujesz ułożenie smartfona w wygodnej dla Ciebie pozycji. Wysoka jakość komponentów ABS i PC zapewni gwarancje długotrwałego użytkowania. Rodzaj trzymania urządzenia: na kratkę nawiewu Kolor producenta: Black (czarny) Do zestawu został dołączony kabel USB-C do USB-C (100cm) Ładowanie indukcyjne Uchwyt wyposażony jest w ładowarkę indukcyjną z technologią MagSafe. Będzie, więc idealnie nadawał się w długie trasy, gdzie potrzebne będzie korzystanie z nawigacji GPS. Napięcie wejściowe: 5V2A, 9V2A, 12V1.5A Moc wyjściowa: 5W7.5W10W15W * Funkcja magnetyczna MagSafe działa tylko i wyłącznie bezpośrednio do telefonu lub do etui z wbudowanym oczkiem magnetycznym o zastosowaniu MagSafe. Magnetyczna siła Uchwyt wyposażony jest w silny magnes, któremu jazda po tradycyjnej polskiej, wyboistej drodze nie będzie wyzwaniem. Po pierwsze - bezpieczeństwo Nie bez powodu producent zadbał o łatwy montaż i proste użytkowanie uchwytu. Szybko obsłużysz go jedną ręką. Dzięki temu Ty i Twoi pasażerowie nie musicie obawiać się niebezpieczeństwa spowodowanego trzymaniem telefonu w trakcie jazdy.",64.23,79,0.2,8
54721,"Uchwyt samochodowy na telefon Baseus UltraControl Lite Series na kokpit, czarny",1,Uchwyt samochodowy do telefonu,"Uchwyt Baseus UltraControl Lite Series z przyssawką Dla telefonów o przekątnej od 5.4 do 7.2 Jednoręki bandyta Ten kompaktowy uchwyt na telefon montowany na deskę rozdzielczą to idealne rozwiązanie dla osób, które chcą bezpiecznie korzystać z nawigacji w samochodzie. Dzięki długiemu ramieniu i przegubowi kulowemu możesz idealnie dopasować uchwyt do swoich potrzeb, zapewniając sobie maksymalną widoczność drogi. Szczęki uchwytu pracują w zakresie od 5.4 do 7.2, dzięki czemu pomieści on niemal każdy smartfon dostępny na rynku. Kolor producenta: Black (czarny) Minimalistyczny design Uchwyt Baseus UltraControl Lite Series to idealny wybór dla osób, które szukają stylowego i funkcjonalnego akcesorium do swojego samochodu. Uchwyt charakteryzuje się minimalistyczną, lecz niecodzienną budową, która idealnie pasuje do nowoczesnych wnętrz. Dzięki kompaktowym wymiarom można go łatwo przenosić w każdej torebce czy plecaku. Dodatkowo uchwyt posiada wycięcie na kabel, który umożliwia podłączenie ładowarki nawet w trakcie jazdy. Łatwa instalacja Uchwyt na telefon z bezpieczną i stabilną przyssawką to łatwe w instalacji akcesorium, które zapewni Ci bezpieczeństwo i komfort podczas jazdy. Żelowa przyssawka doskonale przylega do kokpitu, zapewniając stabilne mocowanie uchwytu. Dzięki temu telefon nie będzie się przesuwał ani przewracał, nawet podczas gwałtownych manewrów. Elementy uchwytu zostały wykonane z bezpiecznego w użyciu silikonu, który nie uszkodzi obudowy telefonu. Uchwyt jak i przyssawka są wielokrotnego użytku, dlatego wystarczy przemyć przyssawkę pod bieżącą wodą i gotowe! Możesz przymocować uchwyt w innym miejscu lub w nowym samochodzie.",36.59,45,0.2,3
26420,"Uchwyt samochodowy na telefon Baseus Easy Control Clamp, czarno-przydymiony",1,Uchwyt samochodowy do telefonu,"Uchwyt Baseus Easy Control Clamp Dla telefonów o szerokości od 63 do 87 mm Obsługa jedną ręką Uchwyt samochodowy marki Baseus pozwala na wygodne ustawienie telefonu podczas jazdy. Dzięki zastosowaniu specjalnego mechanizmu szczęki cicho i gładko zaciskują się na telefonie. Smartfon uwalnia się z uchwytu za pomocą wbudowanego przycisku - a to wszystko przy użyciu jednej ręki! Uchwyt został zaprojektowany, tak by pasował zarówno do kratki nawiewu, jak i deski rozdzielczej - wystarczy podmienić końcówkę! Szczęki uchwytu pracują w zakresie od 6,3 do 8,7 cm, dzięki czemu pomieści on niemal każdy smartfon dostępny na rynku. Kolor producenta: Black (czarny z przydymioną szybką) Maksymalna grubość etui, z którym uchwyt był testowany to 1,643 cm Ustawienie poziome i pionowe Uchwyt umożliwia ułożenie telefonu zarówno w orientacji zarówno pionowej jak i poziomej. Zastosowanie przegubu kulowego sprawia, że urządzenie można ustawić pod optymalnym kątem dzięki regulacji w zakresie 360. Silikonowe poduszki na szczękach zapobiegają przed zarysowaniem telefonu. Minimalistyczny design Baseus Easy Control Clamp cechuje się minimalistyczną, lecz niecodzienną budową. Dzięki kompaktowym wymiarom można go łatwo przenosić w każdej torebce czy plecaku. Wyjątkowy design cechujący się zastosowaniem przezroczystej szybki wpadnie w oko każdemu i doda charakteru wnętrzu pojazdu. Wymiary: 10,3 x 10,3 cm Łatwa instalacja Montaż uchwytu jest niezwykle prosty i szybki. Na początku należy poluzować odkręcany element widoczny na pierwszym zdjęciu a następnie włożyć gałkę tak aby słychać było kliknięcie. Następnie należy zakręcić poluzowany element i przytwierdzić całość do kratki nawiewu za pomocą zacisku. Przy instalacji do deski rozdzielczej trzeba pamiętać, by na początku przetrzeć miejsce mocowania. Następnie, należy poluzować odkręcany element widoczny na drugim zdjęciu, kolejno włożyć gałkę tak aby słychać było kliknięcie. Kolejnym etapem jest odklejenie taśmy ochronnej od przyssawki. Na koniec, mocujemy uchwyt w wyczyszczonym miejscu, naciskamy przycisk mocujący. Po 24 godzinach można użytkować uchwyt.",52.85,65,0.2,9
112962,"Uchwyt samochodowy na szybę / deskę rozdzielczą iOttie Easy One Touch 6 Dash & Windshield, czarny",1,Uchwyt samochodowy do telefonu,"Uchwyt samochodowy iOttie Easy One Touch 6 Dash Windshield Na szybę i deskę rozdzielczą Uniwersalny dla urządzeń o szerokości 58 - 89 mm Regulowany uchwyt na smartfona do auta Uchwyt samochodowy na telefon iOttie Easy One Touch 6 Dash Windshield umożliwia kierowcy wygodne korzystanie ze smartfona podczas jazdy, zwiększając komfort obsługi nawigacji i połączeń bez odrywania uwagi od drogi. Innowacyjny mechanizm zaciskowy Easy One Touch pozwala zamocować lub zwolnić telefon jednym ruchem, a regulowana dolna stopka stabilizująca i uniwersalna konstrukcja sprawiają, że uchwyt pasuje do większości nowoczesnych smartfonów o szerokości od 5,80 do 8,90 cm. Regulowane teleskopowe ramię pozwala ustawić uchwyt do własnych preferencji w zakresie od 12,70 do 17,15 cm. Kolor producenta: Black (czarny) W opakowaniu znajduje się: Uchwyt samochodowy iOttie Easy One Touch 6 Dash Windshield Stabilny uchwyt z teleskopowym ramieniem na każdą trasę Stabilizująca stopka z samopoziomującymi się ramionami utrzymuje urządzenie w stałej pozycji nawet na nierównych trasach, dzięki czemu ekran pozostaje stabilny i czytelny. Cztery poziomy regulacji wysokości dolnej stopki umożliwiają precyzyjne ustawienie telefonu w pionie lub poziomie, zapewniając swobodny dostęp do portów ładowania, bocznych przycisków i funkcji nawigacyjnych. Dodatkowo regulowane teleskopowe ramię w zakresie od 12,70 do 17,15 cm daje swobodę ustawienia telefonu dokładnie tam, gdzie jest najbardziej czytelny. Poznaj zalety uchwytu iOttie Uchwyty marki iOttie to jedne z najlepiej sprzedających się uchwytów na rynku, spełniające oczekiwania wielu osób. Obejrzyj poniższy film i przekonaj się, dlaczego! Uniwersalny montaż uchwytu na szybie i desce rozdzielczej System montażu na mocną przyssawkę z warstwą klejącą pozwala solidnie zamocować uchwyt zarówno na szybie, jak i na gładkiej lub lekko fakturowanej desce rozdzielczej, co zwiększa elastyczność instalacji w różnych modelach samochodów. Obrotowe podparcie zapobiega zsuwaniu się mocowania w dół, a obrotowy przegub kulowy do ustawienia telefonu, poprawia wygodę korzystania z nawigacji, zestawu głośnomówiącego oraz aplikacji multimedialnych. Uchwyt samochodowy z organizerem przewodów Zintegrowany, obrotowy organizer przewodów w uchwycie z elastycznego, gumowego tworzywa umożliwia uporządkowane poprowadzenie kabla o dowolnym rozmiarze lub kształcie do ładowania smartfona, co pomaga zachować estetyczny porządek w aucie. Nowoczesny design i staranne wykończenie sprawiają, że uchwyt iOttie harmonijnie komponuje się z kokpitem samochodu, oferując codzienny komfort obsługi smartfona bez plączących się kabli i przypadkowo przesuwającego się urządzenia.",137.4,169,0.2,8
26262,"Uchwyt samochodowy na kratkę nawiewu Baseus Easy Control Clamp, czarno-przydymiony",1,Uchwyt samochodowy do telefonu,"Uchwyt Baseus Easy Control Clamp Dla telefonów o szerokości od 63 do 87 mm Obsługa jedną ręką Uchwyt samochodowy marki Baseus pozwala na wygodne ustawienie telefonu podczas jazdy. Dzięki zastosowaniu specjalnego mechanizmu szczęki cicho i gładko zaciskują się na telefonie. Smartfon uwalnia się z uchwytu za pomocą wbudowanego przycisku - a to wszystko przy użyciu jednej ręki! Szczęki uchwytu pracują w zakresie od 6,3 do 8,7 cm, dzięki czemu pomieści on niemal każdy smartfon dostępny na rynku. Kolor producenta: Black (czarny z przydymioną szybką) Ustawienie poziome i pionowe Uchwyt umożliwia ułożenie telefonu zarówno w orientacji zarówno pionowej jak i poziomej. Zastosowanie przegubu kulowego sprawia, że urządzenie można ustawić pod optymalnym kątem dzięki regulacji w zakresie 360. Silikonowe poduszki na szczękach zapobiegają przed zarysowaniem telefonu. Minimalistyczny design Baseus Easy Control Clamp cechuje się minimalistyczną, lecz niecodzienną budową. Dzięki kompaktowym wymiarom można go łatwo przenosić w każdej torebce czy plecaku. Wyjątkowy design cechujący się zastosowaniem przezroczystej szybki wpadnie w oko każdemu i doda charakteru wnętrzu pojazdu. Wymiary: 10,3 x 10,3 cm Łatwa instalacja Montaż uchwytu jest niezwykle prosty i szybki. Na początku należy poluzować odkręcany element widoczny na pierwszym zdjęciu a następnie włożyć gałkę tak aby słychać było kliknięcie. Następnie należy zakręcić poluzowany element i przytwierdzić całość do kratki nawiewu za pomocą zacisku.",44.72,55,0.2,10
53299,"Uchwyt samochodowy na kratkę nawiewu 3mk Memo Hug, czarny ",1,Uchwyt samochodowy do telefonu,"Uchwyt 3mk Memo Hug telefony od 4,5 do 6,5 cala Trzyma idealnie - Memo Hug z pamięcią Memo Hug to niezwykle utalentowany uchwyt samochodowy, który doskonale pamięta rozmiar Twojego smartfona. Dzięki temu trzyma go w sposób, który jest idealny dla Twojego urządzenia. Zapewnia pewne, stabilne i delikatne trzymanie, bez konieczności manualnego dopasowywania. Wsiadasz do samochodu, przykładasz telefon i już - nie musisz się martwić o niepasujące ramiona. Memo Hug zawsze pamięta! Kolor producenta: Black (czarny) Przeznaczony do kratki nawiewu Podróżowanie z towarzyszem, który jest intuicyjny i wygodny w obsłudze, to prawdziwa przyjemność. Dokładnie taki jest uchwyt samochodowy Memo Hug. Inteligentne projektowanie tego car holdera umożliwia obsługę jedną ręką - łatwo, wygodnie i bezpiecznie. Możesz skupić się na drodze, nie rozpraszając się i nie odrywając wzroku od kierownicy. Memo Hug zachwyca swoją intuicyjnością! Szeroka kompatybilność Jeden uchwyt, wiele możliwości! Memo Hug to absolutnie uniwersalny uchwyt samochodowy, który dopasowuje się do Twojego smartfona, niezależnie od modelu. Oferuje szeroką kompatybilność, umożliwiając precyzyjny chwyt urządzeniom o przekątnej ekranu od 4,5 do 6,5 cala. Zmieniasz telefon? Kupujesz nowy samochód? Memo Hug jest gotowy na każdą zmianę! Montuj Memo Hug na kratce nawiewu w pionie lub w poziomie - wybierz to, co w danej chwili jest dla Ciebie najwygodniejsze. Rzuć okiem Zobacz jak w praktyce wygląda użytkowanie uchwytu Memo Hug.",47.97,59,0.2,9
